Timestamp,Residents,Temperature,Humidity,Water_Price,Period_Consumption_Index,Guests,Temp_WaterPrice_Interaction,Guests_ApplianceUsage_Interaction,ApplianceUsage_Squared,Month_sin,Day_sin,Income_Level,Appliance_Usage,Week,is_null_amenities,Apartment_Type_2BHK,Apartment_Type_3BHK,Apartment_Type_Studio,Amenities_Garden,Water_Consumption_Prediction
2016-04-06 16:00:00,1.4664788947473588,0.16541176232257893,0.20606612299671861,-0.07107624883155238,0.2970181758362681,1.4427208116274297,0.05865343698745761,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.3102763477509574,4.0,0.0,2,1,0,1,0,0,243.23224
2016-04-07 00:00:00,0.6734048425421238,-1.39423682489618,-0.20925231596064775,-0.8549883089471533,0.20722851982917942,-0.6011032574627819,-1.2745501901167278,-0.17990556015601056,1.846939497142439,1.222761977384288,1.3814178685337795,3.0,1.0,3,0,1,0,0,1,177.32225
2016-04-07 08:00:00,-0.11966920966311119,-0.2783906811949544,0.09998478678110188,-1.273074741008807,0.8806509398823443,-0.6011032574627819,-1.0087805185725636,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.3814178685337795,3.0,0.0,3,0,1,0,0,0,183.09355
2016-04-07 16:00:00,0.6734048425421238,-1.7464609864180316,-1.8294946115557713,1.7232113554330457,0.970440595889433,-0.6011032574627819,-0.6190330283410889,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.3814178685337795,4.0,0.0,3,0,0,0,0,0,251.34839
2016-04-08 00:00:00,-0.9127432618683462,-1.581620078825805,-0.0050957821117255,-0.158177588844397,-1.408985288298415,-0.6011032574627819,-1.1161231729986072,-0.17990556015601056,1.846939497142439,1.222761977384288,1.3957933821785118,3.0,1.0,4,0,0,0,0,0,90.990265
2016-04-08 08:00:00,-0.11966920966311119,-0.005064731853997375,0.03993874741377235,-1.1337125969882558,1.509178531931964,-0.6011032574627819,-0.8043557441073459,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.3957933821785118,3.0,0.0,4,0,0,0,0,1,159.87863
2016-04-08 16:00:00,-0.9127432618683462,-0.3178397872854014,0.32315589976301246,-0.1407573208418281,-0.24171976020626287,-2.6449273265529936,-0.3021407899874497,-3.974523778135894,1.846939497142439,1.222761977384288,1.3957933821785118,3.0,1.0,4,1,0,0,0,1,95.61211
2016-04-09 00:00:00,-0.11966920966311119,-1.1223197722013105,-0.6595976112156234,0.590893935266066,-3.249673236443731,-0.6011032574627819,-0.48075595428484313,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.352814353467488,4.0,0.0,5,0,1,0,0,0,152.00687
2016-04-09 08:00:00,-1.705817314073581,0.06960679038863532,-0.0591372175423225,-0.7678869689343086,-1.139616320277149,1.4427208116274297,-0.5083611579703692,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.352814353467488,2.0,0.0,5,1,0,0,1,1,56.588184
2016-04-09 16:00:00,1.4664788947473588,-1.1603599816456707,0.7885127048598206,2.1064572514895614,-0.10703527619563089,-0.6011032574627819,0.1710608658342541,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.352814353467488,4.0,0.0,5,0,1,0,0,0,191.3576
2016-04-10 00:00:00,0.6734048425421238,0.378155155881777,-1.2240303812685265,-1.081451792980549,-1.408985288298415,1.4427208116274297,-0.6026216310531535,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.2542403488859584,3.0,0.0,6,0,1,0,0,1,157.8497
2016-04-10 08:00:00,-0.9127432618683462,1.3319781852829515,0.0179218663124181,-0.08849651683412131,0.6561767998646227,-0.6011032574627819,0.8048671734657605,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.2542403488859584,3.0,0.0,6,0,0,0,0,1,119.85073
2016-04-10 16:00:00,1.4664788947473588,-1.7225097434345458,0.9916684713859542,0.834777687302031,-1.408985288298415,-0.6011032574627819,-0.8827178466215384,-0.17990556015601056,1.846939497142439,1.222761977384288,1.2542403488859584,4.0,1.0,6,1,1,0,0,0,137.35477
2016-04-11 00:00:00,0.6734048425421238,0.4260576418487488,0.021924935603573354,1.9845153754715792,-0.7355628682452505,-0.6011032574627819,1.8798928329258535,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.1041069997634454,4.0,0.0,0,1,0,1,0,0,143.20453
2016-04-11 08:00:00,-1.705817314073581,1.3038002523612031,0.5743484977830098,-1.273074741008807,-1.2294059762842378,-0.6011032574627819,-0.39587732088877686,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.1041069997634454,2.0,0.0,0,0,0,0,1,1,49.384914
2016-04-11 16:00:00,-0.9127432618683462,-0.1713145360923113,0.09898401945831324,-0.05365598082898346,1.3295992199177866,-0.6011032574627819,-0.15011569139900915,-0.17990556015601056,-0.541436252539505,1.222761977384288,1.1041069997634454,3.0,0.0,0,0,0,0,0,0,142.2708
2016-04-12 00:00:00,-0.11966920966311119,-1.4604549672622882,0.6373968391187067,-2.806058325234871,-1.3191956322913263,-0.6011032574627819,-2.054547281836906,-0.17990556015601056,1.846939497142439,1.222761977384288,0.9085607830529429,4.0,-1.0,1,0,1,0,0,1,102.00902
2016-04-12 08:00:00,-0.11966920966311119,0.12032706964778188,0.3731942659024542,-0.31496000086751696,0.2521233478327238,-0.6011032574627819,-0.15011569139900915,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.9085607830529429,3.0,0.0,1,0,0,0,0,0,149.06749
2016-04-12 16:00:00,-0.11966920966311119,-0.725010918004662,0.23208607338922813,-0.2626991968598102,-1.0947214922736046,1.4427208116274297,-0.6290970844099125,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.9085607830529429,3.0,0.0,1,0,0,0,0,0,124.45723
2016-04-13 00:00:00,0.6734048425421238,-0.860264996029053,1.9413966607125588,-0.5240032168983441,-0.10703527619563089,-0.6011032574627819,-0.8469587927370846,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.6756073838422847,3.0,0.0,2,0,1,0,0,1,128.45845
2016-04-13 08:00:00,-0.11966920966311119,-1.140635428600447,1.0337006989430855,-1.1337125969882558,-0.33150941621335156,1.4427208116274297,-1.2794403171436617,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.6756073838422847,3.0,0.0,2,0,0,0,0,0,133.86497
2016-04-13 16:00:00,-0.11966920966311119,0.568356203103577,0.41722802810516274,-0.4194816088829305,0.970440595889433,-0.6011032574627819,0.03165949918029823,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.6756073838422847,1.5,0.0,2,1,0,0,0,1,138.0364
2016-04-14 00:00:00,-0.11966920966311119,1.5235881291508386,1.0847398324053157,0.17280750320441257,-0.10703527619563089,-0.6011032574627819,1.2031614705322555,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.41478394166601734,1.5,0.0,3,0,0,1,0,1,147.44215
2016-04-14 08:00:00,-0.9127432618683462,1.1051458252628787,1.4830452268752725,0.06828589518899902,-1.0498266642700604,-0.6011032574627819,0.806815583453054,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.41478394166601734,3.0,0.0,3,0,0,0,0,1,73.259636
2016-04-14 16:00:00,-0.11966920966311119,-0.27979957784104154,-1.715407136757844,0.5212128632557903,-0.4212990722204402,3.4865448807176413,0.14981937656101,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.41478394166601734,4.0,0.0,3,0,1,0,0,0,202.68196
2016-04-15 00:00:00,0.6734048425421238,0.38097294917395175,0.6013692154983087,2.1064572514895614,0.4765974878504454,1.4427208116274297,1.9264636520339193,-3.974523778135894,1.846939497142439,1.222761977384288,0.1367685988922907,4.0,-1.0,4,0,0,0,0,0,254.92043
2016-04-15 08:00:00,-1.705817314073581,-0.37278675648281034,1.7242301516673813,-0.6111045569111887,-1.5885646003125917,-0.6011032574627819,-0.6313893314537881,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.1367685988922907,2.0,0.0,4,0,0,0,1,1,39.094498
2016-04-15 16:00:00,1.4664788947473588,0.1485050025695299,0.35017661747831064,-0.158177588844397,0.4317026598469011,-0.6011032574627819,-0.016979799998312065,-0.17990556015601056,-0.541436252539505,1.222761977384288,0.1367685988922907,1.5,0.0,4,1,0,0,0,0,224.42703
2016-04-16 00:00:00,0.6734048425421238,-0.6277970494246312,-0.1081748163589756,1.1483425113482717,-0.6008783842346175,-0.6011032574627819,0.23277143089400973,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.14705666368032472,4.0,0.0,5,0,0,0,0,0,172.34674
2016-04-16 08:00:00,-0.9127432618683462,-1.2561649535796144,-0.3653720183157062,-1.2382342050036692,-0.5559835562310732,-0.6011032574627819,-1.3726037862840201,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.14705666368032472,3.0,0.0,5,0,0,0,0,1,88.22894
2016-04-16 16:00:00,0.6734048425421238,-0.9560699679629967,-0.8597510757733904,0.3295899152275325,1.1879321081294933,-0.6011032574627819,-0.4769573734692786,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.14705666368032472,5.0,0.0,5,0,0,0,0,1,277.56976
2016-04-17 00:00:00,-0.11966920966311119,1.1445949313533261,0.8155334225751194,-0.2801194648623791,0.7459664558717114,1.4427208116274297,0.49843194781703787,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.42507200645405246,2.0,0.0,6,0,0,0,0,0,186.9156
2016-04-17 08:00:00,-0.9127432618683462,-0.6728817420994283,1.2228457229501746,-1.1511328649908246,0.5214923158539897,-0.6011032574627819,-1.0934790468437539,-0.17990556015601056,1.846939497142439,1.222761977384288,-0.42507200645405246,2.0,-1.0,6,1,0,0,1,1,79.5786
2016-04-17 16:00:00,-0.9127432618683462,0.706428074420143,0.7144559229734466,0.08570616319156794,0.5663871438575341,-0.6011032574627819,0.5485066302635981,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.42507200645405246,3.0,0.0,6,0,0,0,0,0,125.74764
2016-04-18 00:00:00,1.4664788947473588,-0.7785489905559837,0.08097020764811425,0.13796696719927473,-0.24171976020626287,1.4427208116274297,-0.4474637948380838,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.6858954486303194,4.0,0.0,0,1,1,0,0,0,200.73587
2016-04-18 08:00:00,0.6734048425421238,0.2978480470547948,0.8475579769043622,0.9218790273148753,-1.3640904602948707,-0.6011032574627819,0.9143710893903144,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.6858954486303194,4.0,0.0,0,1,1,0,0,1,110.644806
2016-04-18 16:00:00,1.4664788947473588,-0.5122675244454639,-0.5635239482278952,2.1935585915024065,-0.6008783842346175,-0.6011032574627819,0.9609309930362668,-0.17990556015601056,1.846939497142439,1.222761977384288,-0.6858954486303194,4.0,1.0,0,0,0,0,0,0,220.81438
2016-04-19 00:00:00,1.4664788947473588,-0.005064731853997375,0.7124543883278693,-1.0466112569754114,-0.4212990722204402,-0.6011032574627819,-0.742765249130841,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.9188488478409775,1.5,0.0,1,1,1,0,0,1,157.59332
2016-04-19 08:00:00,0.6734048425421238,0.9586205740697885,-0.9508209021471747,0.9567195633200131,-0.15193010419917422,-0.6011032574627819,1.524960209105999,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.9188488478409775,5.0,0.0,1,0,0,0,0,0,267.98663
2016-04-19 16:00:00,-0.11966920966311119,1.458778883430818,-0.5485124383860628,-0.158177588844397,0.34191300383981243,-0.6011032574627819,0.8154333407918138,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.9188488478409775,3.0,0.0,1,0,1,0,0,1,151.13586
2016-04-20 00:00:00,1.4664788947473588,-0.43618710555674356,-0.09316330651714323,0.451531791245515,-0.5110887282275288,-0.6011032574627819,-0.015751810510521706,-0.17990556015601056,1.846939497142439,1.222761977384288,-1.1143950645514802,4.0,1.0,2,0,0,1,0,0,253.58731
2016-04-20 08:00:00,-0.9127432618683462,-0.38264903300542225,1.6571787410405292,-0.8027275049394464,0.4317026598469011,-0.6011032574627819,-0.7560711974474309,-0.17990556015601056,1.846939497142439,1.222761977384288,-1.1143950645514802,3.0,1.0,2,1,0,0,0,1,105.36962
2016-04-20 16:00:00,0.6734048425421238,-1.4886329001840364,0.6063730521122526,0.17280750320441257,0.5663871438575341,-0.6011032574627819,-0.9321976363829027,-0.17990556015601056,1.846939497142439,1.222761977384288,-1.1143950645514802,5.0,1.0,2,1,0,1,0,0,229.64127
2016-04-21 00:00:00,0.6734048425421238,0.9388960210245648,0.12200166788245685,0.27732911121982573,-0.9151421802594278,1.4427208116274297,0.8845227582404249,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.2645284136739936,4.0,0.0,3,1,0,1,0,0,178.95047
2016-04-21 08:00:00,-0.9127432618683462,0.283759080593921,0.13501164307871125,-0.24527892885724126,0.1623336918256351,1.4427208116274297,0.0017620484508966533,3.614712657823873,1.846939497142439,1.222761977384288,-1.2645284136739936,3.0,1.0,3,0,0,0,0,1,141.67807
2016-04-21 16:00:00,-0.9127432618683462,0.6655700716836078,-0.3963958053221596,-1.1685531329933936,1.0153354238929764,-0.6011032574627819,-0.553616663893735,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.2645284136739936,2.0,0.0,3,1,0,0,1,1,99.88827
2016-04-22 00:00:00,0.6734048425421238,1.7081535897882882,-2.179763174531864,-0.4543221448880684,-0.01724562018854223,-0.6011032574627819,0.6516304585826996,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3631024182555227,3.0,0.0,4,0,1,0,0,1,211.37947
2016-04-22 08:00:00,-0.9127432618683462,0.2133142482895507,0.8335472343853184,-0.19301812484953448,0.20722851982917942,-0.6011032574627819,-0.002134771523691106,-0.17990556015601056,1.846939497142439,1.222761977384288,-1.3631024182555227,2.0,1.0,4,0,0,0,1,1,91.072266
2016-04-22 16:00:00,1.4664788947473588,1.0332920963124212,0.8705756253285051,1.6709505514253387,-0.7804576962487948,1.4427208116274297,2.260869749348977,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3631024182555227,4.0,0.0,4,1,1,0,0,0,172.22917
2016-04-23 00:00:00,-0.9127432618683462,1.7123802797265506,-1.2730679800851794,-1.1685531329933936,-3.249673236443731,-0.6011032574627819,-0.12377668131867131,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.4060814469665468,3.0,0.0,5,0,0,0,0,0,129.46336
2016-04-23 08:00:00,-3.291965418484051,1.648979930652618,-0.8437387986087694,-0.17559785684696594,-1.004931836266516,-0.6011032574627819,0.9175420311343424,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.4060814469665468,3.0,0.0,5,0,0,0,0,0,159.69997
2016-04-23 16:00:00,-0.11966920966311119,-0.18399460590709793,-0.6045554084622378,-2.806058325234871,-1.0947214922736046,1.4427208116274297,-1.9952108297868787,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.4060814469665468,4.0,0.0,5,1,0,0,0,1,131.75008
2016-04-24 00:00:00,0.6734048425421238,-0.005064731853997375,-0.21225461792901434,-0.7156261649266018,1.1949147359071537,-0.6011032574627819,-0.5087213682201212,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3917059333218147,3.0,0.0,6,1,1,0,0,1,188.52876
2016-04-24 08:00:00,-0.9127432618683462,0.5317248903053042,-0.7806904572730725,-0.8724085769497222,3.2151819960666477,-0.6011032574627819,-0.3638186086608643,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3917059333218147,2.0,0.0,6,1,0,0,0,1,109.44807
2016-04-24 16:00:00,1.4664788947473588,-0.07973625409663007,0.18605077654094235,-0.33238026887008587,-1.274300804287782,-0.6011032574627819,-0.28226919120947397,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3917059333218147,4.0,0.0,6,1,1,0,0,0,143.67252
2016-04-25 00:00:00,0.6734048425421238,-1.7196919501423709,0.7835088682458766,1.5838492114124945,1.1500199079036093,1.4427208116274297,-0.6362357966322669,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3205644125389924,4.0,0.0,0,1,1,0,0,0,183.96242
2016-04-25 08:00:00,0.6734048425421238,0.6768412448523072,1.230851861532485,-0.001395176821276682,-2.376123927530639,1.4427208116274297,0.45330742743903624,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3205644125389924,4.0,0.0,0,1,0,1,0,1,166.76134
2016-04-25 16:00:00,0.6734048425421238,0.5148181305522558,0.9236162934363135,0.10312643119413686,-1.274300804287782,-0.6011032574627819,0.43071787859475147,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.3205644125389924,3.0,0.0,0,0,1,0,0,0,130.12491
2016-04-26 00:00:00,-0.9127432618683462,-0.877171755782102,-1.5702958749534635,-0.680785628921464,-0.46619390022398455,-0.6011032574627819,-0.9367821304706532,-0.17990556015601056,1.846939497142439,1.222761977384288,-1.1955694268377028,2.0,1.0,1,1,0,0,1,1,83.118484
2016-04-26 08:00:00,-0.9127432618683462,-1.6478382211919131,0.2891298107881917,-1.2382342050036692,-1.004931836266516,-0.6011032574627819,-1.5273632081319404,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.1955694268377028,3.0,0.0,1,0,0,0,0,0,85.80521
2016-04-26 16:00:00,-0.11966920966311119,0.37392846594351514,0.08797557890763612,0.10312643119413686,0.20722851982917942,-0.6011032574627819,0.3330244926772111,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.1955694268377028,2.0,0.0,1,0,0,0,0,1,120.17397
2016-04-27 00:00:00,-0.11966920966311119,1.6546155172369674,1.5150697812045144,-0.6111045569111887,1.3295992199177866,-0.6011032574627819,0.4524178172767703,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.0218382856188442,2.0,0.0,2,0,0,0,0,0,161.11766
2016-04-27 08:00:00,0.6734048425421238,1.1347326548307144,-0.47745795846805544,1.65353028342277,-0.33150941621335156,-0.6011032574627819,2.349841681037678,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.0218382856188442,1.5,0.0,2,0,0,1,0,0,241.05042
2016-04-27 16:00:00,-3.291965418484051,-1.7675944361093427,0.4712694635357597,-0.680785628921464,-0.8702473522558835,-0.6011032574627819,-1.3989864582128126,-0.17990556015601056,-0.541436252539505,1.222761977384288,-1.0218382856188442,3.0,0.0,2,0,0,0,0,1,80.771614
2016-04-28 00:00:00,-0.11966920966311119,-0.4883162814619777,0.405218820231697,1.4096465313868052,-0.6457732122381619,-0.6011032574627819,0.5185982640720829,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.8064835622164587,4.0,0.0,3,0,0,1,0,0,150.81516
2016-04-28 08:00:00,0.6734048425421238,-0.16567894950796178,-0.04012263840933487,0.0508656271864301,-0.19682493220271854,-0.6011032574627819,-0.07622892835143036,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.8064835622164587,4.0,0.0,3,0,0,0,0,0,194.45792
2016-04-28 16:00:00,-1.705817314073581,0.3880174324043889,-0.5975500372027159,-0.90724911295486,-0.4212990722204402,-0.6011032574627819,-0.45997291442037436,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.8064835622164587,2.0,0.0,3,1,0,0,1,1,59.337173
2016-04-29 00:00:00,-0.11966920966311119,0.5655384098114024,0.041940282059349625,-0.6285248249137573,1.0602302518965208,-0.6011032574627819,-0.1443086655545248,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.5583219043097453,3.0,0.0,4,1,0,0,0,1,143.75743
2016-04-29 08:00:00,-0.11966920966311119,-1.484406210245774,0.17904540528142046,-0.5240032168983441,0.6112819718610784,-0.6011032574627819,-1.192700597457211,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.5583219043097453,3.0,0.0,4,1,1,0,0,1,127.19916
2016-04-29 16:00:00,-0.9127432618683462,-0.9687500377777833,2.26664604061893,-1.1685531329933936,1.1949147359071537,1.4427208116274297,-1.2246992746434981,3.614712657823873,1.846939497142439,1.222761977384288,-0.5583219043097453,3.0,1.0,4,1,0,0,0,1,119.80794
2016-04-30 00:00:00,0.6734048425421238,-0.4897251781080653,0.5062963198333691,0.1902277712069815,-1.408985288298415,-0.6011032574627819,-0.21363276543858103,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.2875130793311633,4.0,0.0,5,0,0,0,0,1,122.20478
2016-04-30 08:00:00,-0.9127432618683462,-0.4122358625732579,-0.11417942029570814,-1.081451792980549,0.2970181758362681,-0.6011032574627819,-0.9424800016940001,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.2875130793311633,2.0,0.0,5,0,0,0,1,0,99.038536
2016-04-30 16:00:00,-3.291965418484051,0.17386514219910318,-0.3293443946953082,-1.1162923289856868,0.5214923158539897,1.4427208116274297,-0.7164862740921281,-0.17990556015601056,-0.541436252539505,1.222761977384288,-0.2875130793311633,1.5,0.0,5,0,0,0,0,1,142.03589
2016-05-01 00:00:00,-0.9127432618683462,-1.237849297180478,0.023926470249150626,-1.081451792980549,-0.15193010419917422,1.4427208116274297,-1.297483576017594,-0.17990556015601056,-0.541436252539505,0.7056890188459658,0.2772250145431268,2.0,0.0,6,0,0,0,1,0,98.57706
2016-05-01 08:00:00,1.4664788947473588,0.18936300530606456,0.43824414188372834,-0.03623571282641453,1.0602302518965208,1.4427208116274297,0.10047603007606687,3.614712657823873,1.846939497142439,0.7056890188459658,0.2772250145431268,4.0,1.0,6,0,1,0,0,0,369.09305
2016-05-01 16:00:00,0.6734048425421238,-1.1984001910900306,-1.1399659261542638,0.08570616319156794,1.4193888759248754,-0.6011032574627819,-0.7649290949526918,-0.17990556015601056,-0.541436252539505,0.7056890188459658,0.2772250145431268,5.0,0.0,6,0,0,1,0,0,342.12152
2016-05-02 00:00:00,-0.11966920966311119,0.0681978937425477,0.1410162470154445,-0.6111045569111887,-0.10703527619563089,1.4427208116274297,-0.39564809618438945,-0.17990556015601056,-0.541436252539505,0.7056890188459658,0.5480338395217101,3.0,0.0,0,1,0,0,0,0,133.72067
2016-05-02 08:00:00,0.6734048425421238,-1.342107648990946,0.6604144875428496,0.17280750320441257,-1.1845111482806934,-2.6449273265529936,-0.8283260989090128,-0.17990556015601056,-0.541436252539505,0.7056890188459658,0.5480338395217101,4.0,0.0,0,0,0,0,0,0,141.70357
2016-05-02 16:00:00,0.6734048425421238,0.4457821948939726,-0.4604449139806451,1.8799937674561658,0.4317026598469011,-0.6011032574627819,1.8174345587113103,-0.17990556015601056,1.846939497142439,0.7056890188459658,0.5480338395217101,4.0,1.0,0,0,0,0,0,0,249.87877
2016-05-03 00:00:00,-0.9127432618683462,-1.643611531253651,0.7184589922646025,-0.9769301849651357,-0.9600370082629721,-0.6011032574627819,-1.4361317757857057,-0.17990556015601056,-0.541436252539505,0.7056890188459658,0.7961954974284234,2.0,0.0,1,0,0,0,0,1,59.98921
2016-05-03 08:00:00,-0.11966920966311119,-0.71514864148205,-0.01810575730798061,-1.1511328649908246,-1.4538801163019592,-0.6011032574627819,-1.1109983635362288,-0.17990556015601056,1.846939497142439,0.7056890188459658,0.7961954974284234,3.0,1.0,1,0,0,0,0,0,120.011604
2016-05-03 16:00:00,1.4664788947473588,0.32039039339219333,1.4430145339637186,0.10312643119413686,0.34191300383981243,1.4427208116274297,0.29590100602854547,3.614712657823873,1.846939497142439,0.7056890188459658,0.7961954974284234,4.0,1.0,1,0,0,0,0,1,270.48544
2016-05-04 00:00:00,1.4664788947473588,1.4348276404473317,-1.955591294227165,0.6954155432814796,-1.274300804287782,-0.6011032574627819,1.6771162932398034,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.0115502208308091,4.0,0.0,2,0,0,0,0,0,219.47975
2016-05-04 08:00:00,-0.9127432618683462,0.15273169250779228,0.4322395379469951,-0.33238026887008587,0.701071627868167,-0.6011032574627819,-0.14358824505502127,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.0115502208308091,3.0,0.0,2,1,0,0,0,1,106.27773
2016-05-04 16:00:00,-0.11966920966311119,-0.005064731853997375,-0.27830526123307714,-0.5065829488957752,-0.01724562018854223,-0.6011032574627819,-0.36090418027650883,-0.17990556015601056,1.846939497142439,0.7056890188459658,1.0115502208308091,3.0,1.0,2,1,0,0,0,0,135.76938
2016-05-05 00:00:00,-1.705817314073581,0.22599431810433734,-0.2773044939102885,-1.2033936689985314,0.4317026598469011,-0.6011032574627819,-0.7605410791829875,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.1852813620496678,2.0,0.0,3,0,0,0,1,1,71.128334
2016-05-05 08:00:00,-0.11966920966311119,-1.6633360842988747,-0.4754564238224782,0.27732911121982573,1.1500199079036093,-0.6011032574627819,-1.0206783722764874,-0.17990556015601056,1.846939497142439,0.7056890188459658,1.1852813620496678,4.0,-1.0,3,1,0,1,0,0,167.7016
2016-05-05 16:00:00,0.6734048425421238,1.6546155172369674,-0.5695285521646285,-0.24527892885724126,-0.5110887282275288,1.4427208116274297,0.8461112470623443,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.1852813620496678,5.0,0.0,3,0,0,0,0,0,302.67532
2016-05-06 00:00:00,-0.11966920966311119,-1.681651740698011,1.0447091394937624,-0.8724085769497222,0.07254403581854643,-0.6011032574627819,-1.4184323539683545,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3102763477509574,3.0,0.0,4,1,0,0,0,1,100.17825
2016-05-06 08:00:00,-0.9127432618683462,-1.1166841856169611,2.6459368559558976,-0.8898288449522911,0.7459664558717114,-0.6011032574627819,-1.1572526342429974,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3102763477509574,2.0,0.0,4,1,0,0,0,1,75.626724
2016-05-06 16:00:00,0.6734048425421238,1.1135992051394035,-0.04512647502327875,0.48637232725065244,-1.1845111482806934,-0.6011032574627819,1.2122485927419036,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3102763477509574,4.0,0.0,4,0,0,0,0,0,170.0035
2016-05-07 00:00:00,-0.11966920966311119,-1.2265781240117788,-0.4204142210690918,-0.1407573208418281,-1.5436697723090476,-0.6011032574627819,-0.8829798177122671,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3814178685337795,3.0,0.0,5,1,0,0,0,1,69.058235
2016-05-07 08:00:00,1.4664788947473588,0.4908668875687696,0.0669594651290705,1.3399654593765293,0.7459664558717114,1.4427208116274297,1.4250946462278338,3.614712657823873,1.846939497142439,0.7056890188459658,1.3814178685337795,4.0,1.0,5,0,1,0,0,0,362.62048
2016-05-07 16:00:00,0.6734048425421238,1.3883340511264477,-0.9828454564764169,0.06828589518899902,-0.9600370082629721,1.4427208116274297,1.0009852812624582,3.614712657823873,1.846939497142439,0.7056890188459658,1.3814178685337795,4.0,1.0,5,0,0,1,0,0,286.1323
2016-05-08 00:00:00,-0.11966920966311119,0.33307046320697997,-0.570529319487417,-0.1407573208418281,0.2521233478327238,-0.6011032574627819,0.11390204847590772,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3957933821785118,3.0,0.0,6,1,1,0,0,1,136.59962
2016-05-08 08:00:00,-0.11966920966311119,-0.9039407920577625,1.608141142223877,-0.03623571282641453,-1.1845111482806934,-0.6011032574627819,-0.6237430502431469,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.3957933821785118,4.0,0.0,6,0,0,1,0,0,124.81605
2016-05-08 16:00:00,-0.11966920966311119,-0.7207842280664001,0.015920331666840117,2.089036983486993,1.1949147359071537,1.4427208116274297,0.662142048598185,3.614712657823873,1.846939497142439,0.7056890188459658,1.3957933821785118,4.0,1.0,6,0,0,1,0,0,284.93646
2016-05-09 00:00:00,-0.9127432618683462,0.8205487027532227,0.5413231761309785,-1.2033936689985314,0.6561767998646227,1.4427208116274297,-0.521012178560138,-0.17990556015601056,-0.541436252539505,0.7056890188459658,1.352814353467488,3.0,0.0,0,1,0,0,0,1,131.5014
